filename,fps,t-start,t-end,action-label,temporal-region-label,video-duration
H4_C11_N55_S368_s05_T2,15.0,10.6,11.6667,touch,Foreground,20.0
H4_C11_N55_S368_s05_T2,15.0,16.5333,17.6,untouch,Foreground,20.0
H4_C11_N55_S368_s05_T2,15.0,0.0,2.9333,,Background,20.0
H4_C11_N55_S368_s05_T2,15.0,4.0,6.1333,,Background,20.0
H4_C11_N55_S368_s05_T2,15.0,7.2,10.6,,Background,20.0
H4_C11_N55_S368_s05_T2,15.0,11.6667,16.5333,,Background,20.0
H4_C11_N55_S368_s05_T2,15.0,17.6,20.0,,Background,20.0
H4_C11_N56_S368_s02_T2,15.0,3.3333,4.4,touch,Foreground,20.0
H4_C11_N56_S368_s02_T2,15.0,7.2667,8.3333,untouch,Foreground,20.0
H4_C11_N56_S368_s02_T2,15.0,12.3333,13.4,touch,Foreground,20.0
H4_C11_N56_S368_s02_T2,15.0,17.5333,18.6,untouch,Foreground,20.0
H4_C11_N56_S368_s02_T2,15.0,0.0,3.3333,,Background,20.0
H4_C11_N56_S368_s02_T2,15.0,4.4,7.2667,,Background,20.0
H4_C11_N56_S368_s02_T2,15.0,8.3333,12.3333,,Background,20.0
H4_C11_N56_S368_s02_T2,15.0,13.4,17.5333,,Background,20.0
H4_C11_N56_S368_s02_T2,15.0,18.6,20.0,,Background,20.0
H4_C11_N56_S368_s05_T2,15.0,3.6,4.6667,touch,Foreground,20.0
H4_C11_N56_S368_s05_T2,15.0,7.8,8.8667,untouch,Foreground,20.0
H4_C11_N56_S368_s05_T2,15.0,12.2,13.2667,touch,Foreground,20.0
H4_C11_N56_S368_s05_T2,15.0,17.8667,18.9333,untouch,Foreground,20.0
H4_C11_N56_S368_s05_T2,15.0,0.0,3.6,,Background,20.0
H4_C11_N56_S368_s05_T2,15.0,4.6667,7.8,,Background,20.0
H4_C11_N56_S368_s05_T2,15.0,8.8667,12.2,,Background,20.0
H4_C11_N56_S368_s05_T2,15.0,13.2667,17.8667,,Background,20.0
H4_C11_N56_S368_s05_T2,15.0,18.9333,20.0,,Background,20.0
H4_C11_N57_S368_s02_T2,15.0,2.8,3.8667,touch,Foreground,20.0
H4_C11_N57_S368_s02_T2,15.0,6.8,7.8667,untouch,Foreground,20.0
H4_C11_N57_S368_s02_T2,15.0,11.9333,13.0,touch,Foreground,20.0
H4_C11_N57_S368_s02_T2,15.0,17.4,18.4667,untouch,Foreground,20.0
H4_C11_N57_S368_s02_T2,15.0,0.0,2.8,,Background,20.0
H4_C11_N57_S368_s02_T2,15.0,3.8667,6.8,,Background,20.0
H4_C11_N57_S368_s02_T2,15.0,7.8667,11.9333,,Background,20.0
H4_C11_N57_S368_s02_T2,15.0,13.0,17.4,,Background,20.0
H4_C11_N57_S368_s02_T2,15.0,18.4667,20.0,,Background,20.0
H4_C11_N57_S368_s05_T2,15.0,3.0667,4.1333,touch,Foreground,20.0
H4_C11_N57_S368_s05_T2,15.0,7.8667,8.9333,untouch,Foreground,20.0
H4_C11_N57_S368_s05_T2,15.0,12.2,13.2667,touch,Foreground,20.0
H4_C11_N57_S368_s05_T2,15.0,16.7333,17.8,untouch,Foreground,20.0
H4_C11_N57_S368_s05_T2,15.0,0.0,3.0667,,Background,20.0
H4_C11_N57_S368_s05_T2,15.0,4.1333,7.8667,,Background,20.0
H4_C11_N57_S368_s05_T2,15.0,8.9333,12.2,,Background,20.0
H4_C11_N57_S368_s05_T2,15.0,13.2667,16.7333,,Background,20.0
H4_C11_N57_S368_s05_T2,15.0,17.8,20.0,,Background,20.0
H4_C11_N62_S383_s02_T2,15.0,3.3333,4.4,touch,Foreground,20.0
H4_C11_N62_S383_s02_T2,15.0,7.4,8.4667,untouch,Foreground,20.0
H4_C11_N62_S383_s02_T2,15.0,11.9333,13.0,touch,Foreground,20.0
H4_C11_N62_S383_s02_T2,15.0,16.3333,17.4,untouch,Foreground,20.0
H4_C11_N62_S383_s02_T2,15.0,0.0,3.3333,,Background,20.0
H4_C11_N62_S383_s02_T2,15.0,4.4,7.4,,Background,20.0
H4_C11_N62_S383_s02_T2,15.0,8.4667,11.9333,,Background,20.0
H4_C11_N62_S383_s02_T2,15.0,13.0,16.3333,,Background,20.0
H4_C11_N62_S383_s02_T2,15.0,17.4,20.0,,Background,20.0
H1_C8_N11_S321_s03_T2,15.0,3.2,4.2667,touch,Foreground,20.0
H1_C8_N11_S321_s03_T2,15.0,9.0,10.0667,untouch,Foreground,20.0
H1_C8_N11_S321_s03_T2,15.0,11.9333,13.0,touch,Foreground,20.0
H1_C8_N11_S321_s03_T2,15.0,13.4,14.4667,touch,Foreground,20.0
H1_C8_N11_S321_s03_T2,15.0,18.2667,19.3333,untouch,Foreground,20.0
H1_C8_N11_S321_s03_T2,15.0,0.0,3.2,,Background,20.0
H1_C8_N11_S321_s03_T2,15.0,4.2667,9.0,,Background,20.0
H1_C8_N11_S321_s03_T2,15.0,10.0667,11.9333,,Background,20.0
H1_C8_N11_S321_s03_T2,15.0,13.0,13.4,,Background,20.0
H1_C8_N11_S321_s03_T2,15.0,14.4667,18.2667,,Background,20.0
H1_C8_N11_S321_s03_T2,15.0,19.3333,20.0,,Background,20.0
H1_C8_N11_S73_s01_T2,15.0,1.9333,3.0,touch,Foreground,20.0
H1_C8_N11_S73_s01_T2,15.0,7.9333,9.0,untouch,Foreground,20.0
H1_C8_N11_S73_s01_T2,15.0,10.2667,11.3333,touch,Foreground,20.0
H1_C8_N11_S73_s01_T2,15.0,16.6667,17.7333,untouch,Foreground,20.0
H1_C8_N11_S73_s01_T2,15.0,0.0,1.9333,,Background,20.0
H1_C8_N11_S73_s01_T2,15.0,3.0,7.9333,,Background,20.0
H1_C8_N11_S73_s01_T2,15.0,9.0,10.2667,,Background,20.0
H1_C8_N11_S73_s01_T2,15.0,11.3333,16.6667,,Background,20.0
H1_C8_N11_S73_s01_T2,15.0,17.7333,20.0,,Background,20.0
H1_C8_N12_S321_s03_T2,15.0,2.4,3.4667,touch,Foreground,20.0
H1_C8_N12_S321_s03_T2,15.0,7.2,8.2667,untouch,Foreground,20.0
H1_C8_N12_S321_s03_T2,15.0,10.4,11.4667,touch,Foreground,20.0
H1_C8_N12_S321_s03_T2,15.0,16.8667,17.9333,untouch,Foreground,20.0
H1_C8_N12_S321_s03_T2,15.0,0.0,2.4,,Background,20.0
H1_C8_N12_S321_s03_T2,15.0,3.4667,7.2,,Background,20.0
H1_C8_N12_S321_s03_T2,15.0,8.2667,10.4,,Background,20.0
H1_C8_N12_S321_s03_T2,15.0,11.4667,16.8667,,Background,20.0
H1_C8_N12_S321_s03_T2,15.0,17.9333,20.0,,Background,20.0
H1_C8_N12_S73_s01_T2,15.0,8.9333,10.0,untouch,Foreground,20.0
H1_C8_N12_S73_s01_T2,15.0,11.9333,13.0,touch,Foreground,20.0
H1_C8_N12_S73_s01_T2,15.0,15.2,16.2667,untouch,Foreground,20.0
H1_C8_N12_S73_s01_T2,15.0,17.4667,18.5333,untouch,Foreground,20.0
H1_C8_N12_S73_s01_T2,15.0,0.0,8.9333,,Background,20.0
H1_C8_N12_S73_s01_T2,15.0,10.0,11.9333,,Background,20.0
H1_C8_N12_S73_s01_T2,15.0,13.0,15.2,,Background,20.0
H1_C8_N12_S73_s01_T2,15.0,16.2667,17.4667,,Background,20.0
H1_C8_N12_S73_s01_T2,15.0,18.5333,20.0,,Background,20.0
H1_C8_N13_S321_s04_T2,15.0,2.6667,3.7333,touch,Foreground,20.0
H1_C8_N13_S321_s04_T2,15.0,8.4667,9.5333,untouch,Foreground,20.0
H1_C8_N13_S321_s04_T2,15.0,11.4667,12.5333,touch,Foreground,20.0
H1_C8_N13_S321_s04_T2,15.0,12.5333,13.6,touch,Foreground,20.0
H1_C8_N13_S321_s04_T2,15.0,18.1333,19.2,untouch,Foreground,20.0
H1_C8_N13_S321_s04_T2,15.0,0.0,2.6667,,Background,20.0
H1_C8_N13_S321_s04_T2,15.0,3.7333,8.4667,,Background,20.0
H1_C8_N13_S321_s04_T2,15.0,9.5333,11.4667,,Background,20.0
H1_C8_N13_S321_s04_T2,15.0,13.6,18.1333,,Background,20.0
H1_C8_N13_S321_s04_T2,15.0,19.2,20.0,,Background,20.0
H1_C8_N13_S73_s02_T2,15.0,1.9333,3.0,touch,Foreground,20.0
H1_C8_N13_S73_s02_T2,15.0,9.6667,10.7333,untouch,Foreground,20.0
H1_C8_N13_S73_s02_T2,15.0,11.3333,12.4,touch,Foreground,20.0
H1_C8_N13_S73_s02_T2,15.0,18.9333,20.0,untouch,Foreground,20.0
H1_C8_N13_S73_s02_T2,15.0,0.0,1.9333,,Background,20.0
H1_C8_N13_S73_s02_T2,15.0,3.0,9.6667,,Background,20.0
H1_C8_N13_S73_s02_T2,15.0,10.7333,11.3333,,Background,20.0
H1_C8_N13_S73_s02_T2,15.0,12.4,18.9333,,Background,20.0
H1_C8_N14_S321_s04_T2,15.0,2.6667,3.7333,touch,Foreground,20.0
H1_C8_N14_S321_s04_T2,15.0,8.0,9.0667,untouch,Foreground,20.0
H1_C8_N14_S321_s04_T2,15.0,10.8,11.8667,touch,Foreground,20.0
H1_C8_N14_S321_s04_T2,15.0,11.8667,12.9333,touch,Foreground,20.0
H1_C8_N14_S321_s04_T2,15.0,16.8667,17.9333,untouch,Foreground,20.0
H1_C8_N14_S321_s04_T2,15.0,0.0,2.6667,,Background,20.0
H1_C8_N14_S321_s04_T2,15.0,3.7333,8.0,,Background,20.0
H1_C8_N14_S321_s04_T2,15.0,9.0667,10.8,,Background,20.0
H1_C8_N14_S321_s04_T2,15.0,12.9333,16.8667,,Background,20.0
H1_C8_N14_S321_s04_T2,15.0,17.9333,20.0,,Background,20.0
H1_C8_N14_S73_s02_T2,15.0,2.3333,3.4,touch,Foreground,20.0
H1_C8_N14_S73_s02_T2,15.0,9.2,10.2667,untouch,Foreground,20.0
H1_C8_N14_S73_s02_T2,15.0,11.5333,12.6,touch,Foreground,20.0
H1_C8_N14_S73_s02_T2,15.0,18.3333,19.4,untouch,Foreground,20.0
H1_C8_N14_S73_s02_T2,15.0,0.0,2.3333,,Background,20.0
H1_C8_N14_S73_s02_T2,15.0,3.4,9.2,,Background,20.0
H1_C8_N14_S73_s02_T2,15.0,10.2667,11.5333,,Background,20.0
H1_C8_N14_S73_s02_T2,15.0,12.6,18.3333,,Background,20.0
H1_C8_N14_S73_s02_T2,15.0,19.4,20.0,,Background,20.0
H1_C8_N15_S321_s04_T2,15.0,2.2667,3.3333,touch,Foreground,20.0
H1_C8_N15_S321_s04_T2,15.0,8.9333,10.0,untouch,Foreground,20.0
H1_C8_N15_S321_s04_T2,15.0,12.2,13.2667,touch,Foreground,20.0
H1_C8_N15_S321_s04_T2,15.0,13.8667,14.9333,touch,Foreground,20.0
H1_C8_N15_S321_s04_T2,15.0,18.2,19.2667,untouch,Foreground,20.0
H1_C8_N15_S321_s04_T2,15.0,0.0,2.2667,,Background,20.0
H1_C8_N15_S321_s04_T2,15.0,3.3333,8.9333,,Background,20.0
H1_C8_N15_S321_s04_T2,15.0,10.0,12.2,,Background,20.0
H1_C8_N15_S321_s04_T2,15.0,13.2667,13.8667,,Background,20.0
H1_C8_N15_S321_s04_T2,15.0,14.9333,18.2,,Background,20.0
H1_C8_N15_S321_s04_T2,15.0,19.2667,20.0,,Background,20.0
H1_C8_N15_S73_s03_T2,15.0,2.4667,3.5333,touch,Foreground,20.0
H1_C8_N15_S73_s03_T2,15.0,9.5333,10.6,untouch,Foreground,20.0
H1_C8_N15_S73_s03_T2,15.0,12.1333,13.2,touch,Foreground,20.0
H1_C8_N15_S73_s03_T2,15.0,17.7333,18.8,untouch,Foreground,20.0
H1_C8_N15_S73_s03_T2,15.0,0.0,2.4667,,Background,20.0
H1_C8_N15_S73_s03_T2,15.0,3.5333,9.5333,,Background,20.0
H1_C8_N15_S73_s03_T2,15.0,10.6,12.1333,,Background,20.0
H1_C8_N15_S73_s03_T2,15.0,13.2,17.7333,,Background,20.0
H1_C8_N15_S73_s03_T2,15.0,18.8,20.0,,Background,20.0
H1_C8_N16_S321_s04_T2,15.0,2.6,3.6667,touch,Foreground,20.0
H1_C8_N16_S321_s04_T2,15.0,6.6667,7.7333,untouch,Foreground,20.0
H1_C8_N16_S321_s04_T2,15.0,9.5333,10.6,touch,Foreground,20.0
H1_C8_N16_S321_s04_T2,15.0,10.8667,11.9333,touch,Foreground,20.0
H1_C8_N16_S321_s04_T2,15.0,16.1333,17.2,untouch,Foreground,20.0
H1_C8_N16_S321_s04_T2,15.0,0.0,2.6,,Background,20.0
H1_C8_N16_S321_s04_T2,15.0,3.6667,6.6667,,Background,20.0
H1_C8_N16_S321_s04_T2,15.0,7.7333,9.5333,,Background,20.0
H1_C8_N16_S321_s04_T2,15.0,10.6,10.8667,,Background,20.0
H1_C8_N16_S321_s04_T2,15.0,11.9333,16.1333,,Background,20.0
H1_C8_N16_S321_s04_T2,15.0,17.2,20.0,,Background,20.0
H1_C8_N16_S74_s01_T2,15.0,1.7333,2.8,touch,Foreground,20.0
H1_C8_N16_S74_s01_T2,15.0,8.3333,9.4,untouch,Foreground,20.0
H1_C8_N16_S74_s01_T2,15.0,10.2,11.2667,touch,Foreground,20.0
H1_C8_N16_S74_s01_T2,15.0,18.2667,19.3333,untouch,Foreground,20.0
H1_C8_N16_S74_s01_T2,15.0,0.0,1.7333,,Background,20.0
H1_C8_N16_S74_s01_T2,15.0,2.8,8.3333,,Background,20.0
H1_C8_N16_S74_s01_T2,15.0,9.4,10.2,,Background,20.0
H1_C8_N16_S74_s01_T2,15.0,11.2667,18.2667,,Background,20.0
H1_C8_N16_S74_s01_T2,15.0,19.3333,20.0,,Background,20.0
H1_C8_N17_S321_s05_T2,15.0,2.3333,3.4,touch,Foreground,20.0
H1_C8_N17_S321_s05_T2,15.0,7.4,8.4667,untouch,Foreground,20.0
H1_C8_N17_S321_s05_T2,15.0,10.7333,11.8,touch,Foreground,20.0
H1_C8_N17_S321_s05_T2,15.0,17.2667,18.3333,untouch,Foreground,20.0
H1_C8_N17_S321_s05_T2,15.0,0.0,2.3333,,Background,20.0
H1_C8_N17_S321_s05_T2,15.0,3.4,7.4,,Background,20.0
H1_C8_N17_S321_s05_T2,15.0,8.4667,10.7333,,Background,20.0
H1_C8_N17_S321_s05_T2,15.0,11.8,17.2667,,Background,20.0
H1_C8_N17_S321_s05_T2,15.0,18.3333,20.0,,Background,20.0
H1_C8_N17_S367_s03_T2,15.0,2.8667,3.9333,touch,Foreground,20.0
H1_C8_N17_S367_s03_T2,15.0,6.8667,7.9333,untouch,Foreground,20.0
H1_C8_N17_S367_s03_T2,15.0,17.2,18.2667,untouch,Foreground,20.0
H1_C8_N17_S367_s03_T2,15.0,0.0,2.8667,,Background,20.0
H1_C8_N17_S367_s03_T2,15.0,3.9333,6.8667,,Background,20.0
H1_C8_N17_S367_s03_T2,15.0,7.9333,17.2,,Background,20.0
H1_C8_N17_S367_s03_T2,15.0,18.2667,20.0,,Background,20.0
H1_C8_N18_S321_s05_T2,15.0,3.1333,4.2,touch,Foreground,20.0
H1_C8_N18_S321_s05_T2,15.0,8.7333,9.8,untouch,Foreground,20.0
H1_C8_N18_S321_s05_T2,15.0,11.6,12.6667,touch,Foreground,20.0
H1_C8_N18_S321_s05_T2,15.0,12.4667,13.5333,touch,Foreground,20.0
H1_C8_N18_S321_s05_T2,15.0,17.6,18.6667,untouch,Foreground,20.0
H1_C8_N18_S321_s05_T2,15.0,0.0,3.1333,,Background,20.0
H1_C8_N18_S321_s05_T2,15.0,4.2,8.7333,,Background,20.0
H1_C8_N18_S321_s05_T2,15.0,9.8,11.6,,Background,20.0
H1_C8_N18_S321_s05_T2,15.0,13.5333,17.6,,Background,20.0
H1_C8_N18_S321_s05_T2,15.0,18.6667,20.0,,Background,20.0
H1_C8_N18_S74_s02_T2,15.0,2.2667,3.3333,touch,Foreground,20.0
H1_C8_N18_S74_s02_T2,15.0,8.4667,9.5333,untouch,Foreground,20.0
H1_C8_N18_S74_s02_T2,15.0,10.4,11.4667,touch,Foreground,20.0
H1_C8_N18_S74_s02_T2,15.0,16.8667,17.9333,untouch,Foreground,20.0
H1_C8_N18_S74_s02_T2,15.0,0.0,2.2667,,Background,20.0
H1_C8_N18_S74_s02_T2,15.0,3.3333,8.4667,,Background,20.0
H1_C8_N18_S74_s02_T2,15.0,9.5333,10.4,,Background,20.0
H1_C8_N18_S74_s02_T2,15.0,11.4667,16.8667,,Background,20.0
H1_C8_N18_S74_s02_T2,15.0,17.9333,20.0,,Background,20.0
H1_C8_N19_S321_s05_T2,15.0,2.5333,3.6,touch,Foreground,20.0
H1_C8_N19_S321_s05_T2,15.0,8.1333,9.2,untouch,Foreground,20.0
H1_C8_N19_S321_s05_T2,15.0,10.8667,11.9333,touch,Foreground,20.0
H1_C8_N19_S321_s05_T2,15.0,11.6,12.6667,touch,Foreground,20.0
H1_C8_N19_S321_s05_T2,15.0,17.4667,18.5333,untouch,Foreground,20.0
H1_C8_N19_S321_s05_T2,15.0,0.0,2.5333,,Background,20.0
H1_C8_N19_S321_s05_T2,15.0,3.6,8.1333,,Background,20.0
H1_C8_N19_S321_s05_T2,15.0,9.2,10.8667,,Background,20.0
H1_C8_N19_S321_s05_T2,15.0,12.6667,17.4667,,Background,20.0
H1_C8_N19_S321_s05_T2,15.0,18.5333,20.0,,Background,20.0
H1_C8_N19_S74_s02_T2,15.0,1.6667,2.7333,touch,Foreground,20.0
H1_C8_N19_S74_s02_T2,15.0,7.2667,8.3333,untouch,Foreground,20.0
H1_C8_N19_S74_s02_T2,15.0,9.5333,10.6,touch,Foreground,20.0
H1_C8_N19_S74_s02_T2,15.0,19.0,20.0,untouch,Foreground,20.0
H1_C8_N19_S74_s02_T2,15.0,0.0,1.6667,,Background,20.0
H1_C8_N19_S74_s02_T2,15.0,2.7333,7.2667,,Background,20.0
H1_C8_N19_S74_s02_T2,15.0,8.3333,9.5333,,Background,20.0
H1_C8_N19_S74_s02_T2,15.0,10.6,19.0,,Background,20.0
H1_C8_N20_S321_s05_T2,15.0,2.5333,3.6,touch,Foreground,20.0
H1_C8_N20_S321_s05_T2,15.0,7.6667,8.7333,untouch,Foreground,20.0
H1_C8_N20_S321_s05_T2,15.0,10.6,11.6667,touch,Foreground,20.0
H1_C8_N20_S321_s05_T2,15.0,11.4,12.4667,touch,Foreground,20.0
H1_C8_N20_S321_s05_T2,15.0,16.8667,17.9333,untouch,Foreground,20.0
H1_C8_N20_S321_s05_T2,15.0,0.0,2.5333,,Background,20.0
H1_C8_N20_S321_s05_T2,15.0,3.6,7.6667,,Background,20.0
H1_C8_N20_S321_s05_T2,15.0,8.7333,10.6,,Background,20.0
H1_C8_N20_S321_s05_T2,15.0,12.4667,16.8667,,Background,20.0
H1_C8_N20_S321_s05_T2,15.0,17.9333,20.0,,Background,20.0
H1_C8_N21_S323_s01_T2,15.0,2.4667,3.5333,touch,Foreground,20.0
H1_C8_N21_S323_s01_T2,15.0,7.9333,9.0,untouch,Foreground,20.0
H1_C8_N21_S323_s01_T2,15.0,10.6667,11.7333,touch,Foreground,20.0
H1_C8_N21_S323_s01_T2,15.0,11.7333,12.8,touch,Foreground,20.0
H1_C8_N21_S323_s01_T2,15.0,17.1333,18.2,untouch,Foreground,20.0
H1_C8_N21_S323_s01_T2,15.0,0.0,2.4667,,Background,20.0
H1_C8_N21_S323_s01_T2,15.0,3.5333,7.9333,,Background,20.0
H1_C8_N21_S323_s01_T2,15.0,9.0,10.6667,,Background,20.0
H1_C8_N21_S323_s01_T2,15.0,12.8,17.1333,,Background,20.0
H1_C8_N21_S323_s01_T2,15.0,18.2,20.0,,Background,20.0
H1_C8_N21_S74_s03_T2,15.0,2.0667,3.1333,touch,Foreground,20.0
H1_C8_N21_S74_s03_T2,15.0,8.2667,9.3333,untouch,Foreground,20.0
H1_C8_N21_S74_s03_T2,15.0,10.0,11.0667,touch,Foreground,20.0
H1_C8_N21_S74_s03_T2,15.0,18.2,19.2667,untouch,Foreground,20.0
H1_C8_N21_S74_s03_T2,15.0,0.0,2.0667,,Background,20.0
H1_C8_N21_S74_s03_T2,15.0,3.1333,8.2667,,Background,20.0
H1_C8_N21_S74_s03_T2,15.0,9.3333,10.0,,Background,20.0
H1_C8_N21_S74_s03_T2,15.0,11.0667,18.2,,Background,20.0
H1_C8_N21_S74_s03_T2,15.0,19.2667,20.0,,Background,20.0
H1_C8_N23_S323_s01_T2,15.0,2.7333,3.8,touch,Foreground,20.0
H1_C8_N23_S323_s01_T2,15.0,8.0667,9.1333,untouch,Foreground,20.0
H1_C8_N23_S323_s01_T2,15.0,11.0667,12.1333,touch,Foreground,20.0
H1_C8_N23_S323_s01_T2,15.0,11.7333,12.8,touch,Foreground,20.0
H1_C8_N23_S323_s01_T2,15.0,17.0667,18.1333,untouch,Foreground,20.0
H1_C8_N23_S323_s01_T2,15.0,0.0,2.7333,,Background,20.0
H1_C8_N23_S323_s01_T2,15.0,3.8,8.0667,,Background,20.0
H1_C8_N23_S323_s01_T2,15.0,9.1333,11.0667,,Background,20.0
H1_C8_N23_S323_s01_T2,15.0,12.8,17.0667,,Background,20.0
H1_C8_N23_S323_s01_T2,15.0,18.1333,20.0,,Background,20.0
H1_C8_N23_S76_s01_T2,15.0,2.6667,3.7333,touch,Foreground,20.0
H1_C8_N23_S76_s01_T2,15.0,9.7333,10.8,untouch,Foreground,20.0
H1_C8_N23_S76_s01_T2,15.0,12.7333,13.8,touch,Foreground,20.0
H1_C8_N23_S76_s01_T2,15.0,19.0,20.0,untouch,Foreground,20.0
H1_C8_N23_S76_s01_T2,15.0,0.0,2.6667,,Background,20.0
H1_C8_N23_S76_s01_T2,15.0,3.7333,9.7333,,Background,20.0
H1_C8_N23_S76_s01_T2,15.0,10.8,12.7333,,Background,20.0
H1_C8_N23_S76_s01_T2,15.0,13.8,19.0,,Background,20.0
H1_C8_N24_S323_s01_T2,15.0,2.4667,3.5333,touch,Foreground,20.0
H1_C8_N24_S323_s01_T2,15.0,7.9333,9.0,untouch,Foreground,20.0
H1_C8_N24_S323_s01_T2,15.0,11.2667,12.3333,touch,Foreground,20.0
H1_C8_N24_S323_s01_T2,15.0,12.3333,13.4,touch,Foreground,20.0
H1_C8_N24_S323_s01_T2,15.0,17.8667,18.9333,untouch,Foreground,20.0
H1_C8_N24_S323_s01_T2,15.0,0.0,2.4667,,Background,20.0
H1_C8_N24_S323_s01_T2,15.0,3.5333,7.9333,,Background,20.0
H1_C8_N24_S323_s01_T2,15.0,9.0,11.2667,,Background,20.0
H1_C8_N24_S323_s01_T2,15.0,13.4,17.8667,,Background,20.0
H1_C8_N24_S323_s01_T2,15.0,18.9333,20.0,,Background,20.0
H1_C8_N24_S76_s02_T2,15.0,2.2,3.2667,touch,Foreground,20.0
H1_C8_N24_S76_s02_T2,15.0,8.8667,9.9333,untouch,Foreground,20.0
H1_C8_N24_S76_s02_T2,15.0,10.8667,11.9333,touch,Foreground,20.0
H1_C8_N24_S76_s02_T2,15.0,18.2,19.2667,untouch,Foreground,20.0
H1_C8_N24_S76_s02_T2,15.0,0.0,2.2,,Background,20.0
H1_C8_N24_S76_s02_T2,15.0,3.2667,8.8667,,Background,20.0
H1_C8_N24_S76_s02_T2,15.0,9.9333,10.8667,,Background,20.0
H1_C8_N24_S76_s02_T2,15.0,11.9333,18.2,,Background,20.0
H1_C8_N24_S76_s02_T2,15.0,19.2667,20.0,,Background,20.0
H1_C8_N25_S321_s01_T2,15.0,3.0667,4.1333,touch,Foreground,20.0
H1_C8_N25_S321_s01_T2,15.0,8.0,9.0667,untouch,Foreground,20.0
H1_C8_N25_S321_s01_T2,15.0,10.8667,11.9333,touch,Foreground,20.0
H1_C8_N25_S321_s01_T2,15.0,12.4667,13.5333,touch,Foreground,20.0
H1_C8_N25_S321_s01_T2,15.0,15.9333,17.0,untouch,Foreground,20.0
H1_C8_N25_S321_s01_T2,15.0,0.0,3.0667,,Background,20.0
H1_C8_N25_S321_s01_T2,15.0,4.1333,8.0,,Background,20.0
H1_C8_N25_S321_s01_T2,15.0,9.0667,10.8667,,Background,20.0
H1_C8_N25_S321_s01_T2,15.0,11.9333,12.4667,,Background,20.0
H1_C8_N25_S321_s01_T2,15.0,13.5333,15.9333,,Background,20.0
H1_C8_N25_S321_s01_T2,15.0,17.0,20.0,,Background,20.0
H1_C8_N25_S323_s02_T2,15.0,2.5333,3.6,touch,Foreground,20.0
H1_C8_N25_S323_s02_T2,15.0,7.7333,8.8,untouch,Foreground,20.0
H1_C8_N25_S323_s02_T2,15.0,11.6,12.6667,touch,Foreground,20.0
H1_C8_N25_S323_s02_T2,15.0,18.2,19.2667,untouch,Foreground,20.0
H1_C8_N25_S323_s02_T2,15.0,0.0,2.5333,,Background,20.0
H1_C8_N25_S323_s02_T2,15.0,3.6,7.7333,,Background,20.0
H1_C8_N25_S323_s02_T2,15.0,8.8,11.6,,Background,20.0
H1_C8_N25_S323_s02_T2,15.0,12.6667,18.2,,Background,20.0
H1_C8_N25_S323_s02_T2,15.0,19.2667,20.0,,Background,20.0
H1_C8_N25_S76_s02_T2,15.0,6.8,7.8667,untouch,Foreground,20.0
H1_C8_N25_S76_s02_T2,15.0,10.8667,11.9333,touch,Foreground,20.0
H1_C8_N25_S76_s02_T2,15.0,13.8667,14.9333,untouch,Foreground,20.0
H1_C8_N25_S76_s02_T2,15.0,16.1333,17.2,untouch,Foreground,20.0
H1_C8_N25_S76_s02_T2,15.0,0.0,6.8,,Background,20.0
H1_C8_N25_S76_s02_T2,15.0,7.8667,10.8667,,Background,20.0
H1_C8_N25_S76_s02_T2,15.0,11.9333,13.8667,,Background,20.0
H1_C8_N25_S76_s02_T2,15.0,14.9333,16.1333,,Background,20.0
H1_C8_N25_S76_s02_T2,15.0,17.2,20.0,,Background,20.0
H1_C8_N26_S317_s04_T2,15.0,3.0,4.0667,touch,Foreground,20.0
H1_C8_N26_S317_s04_T2,15.0,8.4667,9.5333,untouch,Foreground,20.0
H1_C8_N26_S317_s04_T2,15.0,12.7333,13.8,touch,Foreground,20.0
H1_C8_N26_S317_s04_T2,15.0,17.2667,18.3333,untouch,Foreground,20.0
H1_C8_N26_S317_s04_T2,15.0,0.0,3.0,,Background,20.0
H1_C8_N26_S317_s04_T2,15.0,4.0667,8.4667,,Background,20.0
H1_C8_N26_S317_s04_T2,15.0,9.5333,12.7333,,Background,20.0
H1_C8_N26_S317_s04_T2,15.0,13.8,17.2667,,Background,20.0
H1_C8_N26_S317_s04_T2,15.0,18.3333,20.0,,Background,20.0
H1_C8_N26_S323_s02_T2,15.0,6.7333,7.8,untouch,Foreground,20.0
H1_C8_N26_S323_s02_T2,15.0,13.0,14.0667,touch,Foreground,20.0
H1_C8_N26_S323_s02_T2,15.0,15.6,16.6667,untouch,Foreground,20.0
H1_C8_N26_S323_s02_T2,15.0,18.2,19.2667,untouch,Foreground,20.0
H1_C8_N26_S323_s02_T2,15.0,0.0,6.7333,,Background,20.0
H1_C8_N26_S323_s02_T2,15.0,7.8,13.0,,Background,20.0
H1_C8_N26_S323_s02_T2,15.0,14.0667,15.6,,Background,20.0
H1_C8_N26_S323_s02_T2,15.0,16.6667,18.2,,Background,20.0
H1_C8_N26_S323_s02_T2,15.0,19.2667,20.0,,Background,20.0
H1_C8_N26_S76_s03_T2,15.0,2.2667,3.3333,touch,Foreground,20.0
H1_C8_N26_S76_s03_T2,15.0,8.6,9.6667,untouch,Foreground,20.0
H1_C8_N26_S76_s03_T2,15.0,11.0,12.0667,touch,Foreground,20.0
H1_C8_N26_S76_s03_T2,15.0,18.1333,19.2,untouch,Foreground,20.0
H1_C8_N26_S76_s03_T2,15.0,0.0,2.2667,,Background,20.0
