filename,fps,t-start,t-end,action-label,temporal-region-label,video-duration
H4_C4_N14_S254_s04_T1,15.0,0.0,3.3333,,Background,20.0
H4_C4_N14_S254_s04_T1,15.0,4.4,8.3333,,Background,20.0
H4_C4_N14_S254_s04_T1,15.0,9.4,12.8,,Background,20.0
H4_C4_N14_S254_s04_T1,15.0,13.8667,17.9333,,Background,20.0
H4_C4_N14_S254_s04_T1,15.0,19.0,20.0,,Background,20.0
H4_C4_N33_S257_s04_T1,15.0,2.8667,3.9333,touch,Foreground,20.0
H4_C4_N33_S257_s04_T1,15.0,4.8,5.8667,untouch,Foreground,20.0
H4_C4_N33_S257_s04_T1,15.0,5.4,6.4667,touch,Foreground,20.0
H4_C4_N33_S257_s04_T1,15.0,7.2667,8.3333,untouch,Foreground,20.0
H4_C4_N33_S257_s04_T1,15.0,11.0667,12.1333,touch,Foreground,20.0
H4_C4_N33_S257_s04_T1,15.0,15.8667,16.9333,untouch,Foreground,20.0
H4_C4_N33_S257_s04_T1,15.0,0.0,2.8667,,Background,20.0
H4_C4_N33_S257_s04_T1,15.0,3.9333,4.8,,Background,20.0
H4_C4_N33_S257_s04_T1,15.0,6.4667,7.2667,,Background,20.0
H4_C4_N33_S257_s04_T1,15.0,8.3333,11.0667,,Background,20.0
H4_C4_N33_S257_s04_T1,15.0,12.1333,15.8667,,Background,20.0
H4_C4_N33_S257_s04_T1,15.0,16.9333,20.0,,Background,20.0
H1_C11_N07_S367_s02_T4,15.0,2.6,3.6667,touch,Foreground,20.0
H1_C11_N07_S367_s02_T4,15.0,7.0,8.0667,untouch,Foreground,20.0
H1_C11_N07_S367_s02_T4,15.0,10.8,11.8667,touch,Foreground,20.0
H1_C11_N07_S367_s02_T4,15.0,16.5333,17.6,untouch,Foreground,20.0
H1_C11_N07_S367_s02_T4,15.0,0.0,2.6,,Background,20.0
H1_C11_N07_S367_s02_T4,15.0,3.6667,7.0,,Background,20.0
H1_C11_N07_S367_s02_T4,15.0,8.0667,10.8,,Background,20.0
H1_C11_N07_S367_s02_T4,15.0,11.8667,16.5333,,Background,20.0
H1_C11_N07_S367_s02_T4,15.0,17.6,20.0,,Background,20.0
H1_C11_N51_S367_s04_T4,15.0,3.4,4.4667,touch,Foreground,20.0
H1_C11_N51_S367_s04_T4,15.0,8.3333,9.4,untouch,Foreground,20.0
H1_C11_N51_S367_s04_T4,15.0,12.4667,13.5333,touch,Foreground,20.0
H1_C11_N51_S367_s04_T4,15.0,16.0667,17.1333,untouch,Foreground,20.0
H1_C11_N51_S367_s04_T4,15.0,0.0,3.4,,Background,20.0
H1_C11_N51_S367_s04_T4,15.0,4.4667,8.3333,,Background,20.0
H1_C11_N51_S367_s04_T4,15.0,9.4,12.4667,,Background,20.0
H1_C11_N51_S367_s04_T4,15.0,13.5333,16.0667,,Background,20.0
H1_C11_N51_S367_s04_T4,15.0,17.1333,20.0,,Background,20.0
H1_C11_N52_S367_s04_T4,15.0,3.4667,4.5333,touch,Foreground,20.0
H1_C11_N52_S367_s04_T4,15.0,9.0,10.0667,untouch,Foreground,20.0
H1_C11_N52_S367_s04_T4,15.0,13.2,14.2667,touch,Foreground,20.0
H1_C11_N52_S367_s04_T4,15.0,17.2667,18.3333,untouch,Foreground,20.0
H1_C11_N52_S367_s04_T4,15.0,0.0,3.4667,,Background,20.0
H1_C11_N52_S367_s04_T4,15.0,4.5333,9.0,,Background,20.0
H1_C11_N52_S367_s04_T4,15.0,10.0667,13.2,,Background,20.0
H1_C11_N52_S367_s04_T4,15.0,14.2667,17.2667,,Background,20.0
H1_C11_N52_S367_s04_T4,15.0,18.3333,20.0,,Background,20.0
H1_C11_N53_S367_s04_T4,15.0,3.7333,4.8,touch,Foreground,20.0
H1_C11_N53_S367_s04_T4,15.0,8.8,9.8667,untouch,Foreground,20.0
H1_C11_N53_S367_s04_T4,15.0,13.1333,14.2,touch,Foreground,20.0
H1_C11_N53_S367_s04_T4,15.0,17.2,18.2667,untouch,Foreground,20.0
H1_C11_N53_S367_s04_T4,15.0,0.0,3.7333,,Background,20.0
H1_C11_N53_S367_s04_T4,15.0,4.8,8.8,,Background,20.0
H1_C11_N53_S367_s04_T4,15.0,9.8667,13.1333,,Background,20.0
H1_C11_N53_S367_s04_T4,15.0,14.2,17.2,,Background,20.0
H1_C11_N53_S367_s04_T4,15.0,18.2667,20.0,,Background,20.0
H1_C11_N58_S376_s04_T4,15.0,3.0667,4.1333,touch,Foreground,20.0
H1_C11_N58_S376_s04_T4,15.0,8.1333,9.2,untouch,Foreground,20.0
H1_C11_N58_S376_s04_T4,15.0,12.2,13.2667,touch,Foreground,20.0
H1_C11_N58_S376_s04_T4,15.0,16.2,17.2667,untouch,Foreground,20.0
H1_C11_N58_S376_s04_T4,15.0,0.0,3.0667,,Background,20.0
H1_C11_N58_S376_s04_T4,15.0,4.1333,8.1333,,Background,20.0
H1_C11_N58_S376_s04_T4,15.0,9.2,12.2,,Background,20.0
H1_C11_N58_S376_s04_T4,15.0,13.2667,16.2,,Background,20.0
H1_C11_N58_S376_s04_T4,15.0,17.2667,20.0,,Background,20.0
H1_C11_N59_S376_s04_T4,15.0,3.1333,4.2,touch,Foreground,20.0
H1_C11_N59_S376_s04_T4,15.0,8.1333,9.2,untouch,Foreground,20.0
H1_C11_N59_S376_s04_T4,15.0,12.1333,13.2,touch,Foreground,20.0
H1_C11_N59_S376_s04_T4,15.0,16.6,17.6667,untouch,Foreground,20.0
H1_C11_N59_S376_s04_T4,15.0,0.0,3.1333,,Background,20.0
H1_C11_N59_S376_s04_T4,15.0,4.2,8.1333,,Background,20.0
H1_C11_N59_S376_s04_T4,15.0,9.2,12.1333,,Background,20.0
H1_C11_N59_S376_s04_T4,15.0,13.2,16.6,,Background,20.0
H1_C11_N59_S376_s04_T4,15.0,17.6667,20.0,,Background,20.0
H1_C11_N60_S376_s04_T4,15.0,2.4667,3.5333,touch,Foreground,20.0
H1_C11_N60_S376_s04_T4,15.0,8.8,9.8667,untouch,Foreground,20.0
H1_C11_N60_S376_s04_T4,15.0,12.6667,13.7333,touch,Foreground,20.0
H1_C11_N60_S376_s04_T4,15.0,17.2667,18.3333,untouch,Foreground,20.0
H1_C11_N60_S376_s04_T4,15.0,0.0,2.4667,,Background,20.0
H1_C11_N60_S376_s04_T4,15.0,3.5333,8.8,,Background,20.0
H1_C11_N60_S376_s04_T4,15.0,9.8667,12.6667,,Background,20.0
H1_C11_N60_S376_s04_T4,15.0,13.7333,17.2667,,Background,20.0
H1_C11_N60_S376_s04_T4,15.0,18.3333,20.0,,Background,20.0
H1_C11_N61_S376_s04_T4,15.0,2.9333,4.0,touch,Foreground,20.0
H1_C11_N61_S376_s04_T4,15.0,7.4667,8.5333,untouch,Foreground,20.0
H1_C11_N61_S376_s04_T4,15.0,11.1333,12.2,touch,Foreground,20.0
H1_C11_N61_S376_s04_T4,15.0,16.7333,17.8,untouch,Foreground,20.0
H1_C11_N61_S376_s04_T4,15.0,0.0,2.9333,,Background,20.0
H1_C11_N61_S376_s04_T4,15.0,4.0,7.4667,,Background,20.0
H1_C11_N61_S376_s04_T4,15.0,8.5333,11.1333,,Background,20.0
H1_C11_N61_S376_s04_T4,15.0,12.2,16.7333,,Background,20.0
H1_C11_N61_S376_s04_T4,15.0,17.8,20.0,,Background,20.0
H2_C11_N07_S201_s02_T4,15.0,3.0667,4.1333,touch,Foreground,20.0
H2_C11_N07_S201_s02_T4,15.0,8.5333,9.6,untouch,Foreground,20.0
H2_C11_N07_S201_s02_T4,15.0,12.6667,13.7333,touch,Foreground,20.0
H2_C11_N07_S201_s02_T4,15.0,17.7333,18.8,untouch,Foreground,20.0
H2_C11_N07_S201_s02_T4,15.0,0.0,3.0667,,Background,20.0
H2_C11_N07_S201_s02_T4,15.0,4.1333,8.5333,,Background,20.0
H2_C11_N07_S201_s02_T4,15.0,9.6,12.6667,,Background,20.0
H2_C11_N07_S201_s02_T4,15.0,13.7333,17.7333,,Background,20.0
H2_C11_N07_S201_s02_T4,15.0,18.8,20.0,,Background,20.0
H2_C11_N08_S201_s02_T4,15.0,3.2,4.2667,touch,Foreground,20.0
H2_C11_N08_S201_s02_T4,15.0,7.9333,9.0,untouch,Foreground,20.0
H2_C11_N08_S201_s02_T4,15.0,11.9333,13.0,touch,Foreground,20.0
H2_C11_N08_S201_s02_T4,15.0,16.4667,17.5333,untouch,Foreground,20.0
H2_C11_N08_S201_s02_T4,15.0,0.0,3.2,,Background,20.0
H2_C11_N08_S201_s02_T4,15.0,4.2667,7.9333,,Background,20.0
H2_C11_N08_S201_s02_T4,15.0,9.0,11.9333,,Background,20.0
H2_C11_N08_S201_s02_T4,15.0,13.0,16.4667,,Background,20.0
H2_C11_N08_S201_s02_T4,15.0,17.5333,20.0,,Background,20.0
H2_C11_N09_S201_s03_T4,15.0,3.4,4.4667,touch,Foreground,20.0
H2_C11_N09_S201_s03_T4,15.0,9.0,10.0667,untouch,Foreground,20.0
H2_C11_N09_S201_s03_T4,15.0,13.2,14.2667,touch,Foreground,20.0
H2_C11_N09_S201_s03_T4,15.0,17.0,18.0667,untouch,Foreground,20.0
H2_C11_N09_S201_s03_T4,15.0,0.0,3.4,,Background,20.0
H2_C11_N09_S201_s03_T4,15.0,4.4667,9.0,,Background,20.0
H2_C11_N09_S201_s03_T4,15.0,10.0667,13.2,,Background,20.0
H2_C11_N09_S201_s03_T4,15.0,14.2667,17.0,,Background,20.0
H2_C11_N09_S201_s03_T4,15.0,18.0667,20.0,,Background,20.0
H2_C11_N10_S201_s03_T4,15.0,3.4,4.4667,touch,Foreground,20.0
H2_C11_N10_S201_s03_T4,15.0,9.1333,10.2,untouch,Foreground,20.0
H2_C11_N10_S201_s03_T4,15.0,13.4667,14.5333,touch,Foreground,20.0
H2_C11_N10_S201_s03_T4,15.0,18.2667,19.3333,untouch,Foreground,20.0
H2_C11_N10_S201_s03_T4,15.0,0.0,3.4,,Background,20.0
H2_C11_N10_S201_s03_T4,15.0,4.4667,9.1333,,Background,20.0
H2_C11_N10_S201_s03_T4,15.0,10.2,13.4667,,Background,20.0
H2_C11_N10_S201_s03_T4,15.0,14.5333,18.2667,,Background,20.0
H2_C11_N10_S201_s03_T4,15.0,19.3333,20.0,,Background,20.0
H2_C11_N11_S201_s03_T4,15.0,3.1333,4.2,touch,Foreground,20.0
H2_C11_N11_S201_s03_T4,15.0,8.6,9.6667,untouch,Foreground,20.0
H2_C11_N11_S201_s03_T4,15.0,13.2667,14.3333,touch,Foreground,20.0
H2_C11_N11_S201_s03_T4,15.0,17.0,18.0667,untouch,Foreground,20.0
H2_C11_N11_S201_s03_T4,15.0,0.0,3.1333,,Background,20.0
H2_C11_N11_S201_s03_T4,15.0,4.2,8.6,,Background,20.0
H2_C11_N11_S201_s03_T4,15.0,9.6667,13.2667,,Background,20.0
H2_C11_N11_S201_s03_T4,15.0,14.3333,17.0,,Background,20.0
H2_C11_N11_S201_s03_T4,15.0,18.0667,20.0,,Background,20.0
H2_C11_N12_S201_s03_T4,15.0,3.4667,4.5333,touch,Foreground,20.0
H2_C11_N12_S201_s03_T4,15.0,8.5333,9.6,untouch,Foreground,20.0
H2_C11_N12_S201_s03_T4,15.0,13.1333,14.2,touch,Foreground,20.0
H2_C11_N12_S201_s03_T4,15.0,17.3333,18.4,untouch,Foreground,20.0
H2_C11_N12_S201_s03_T4,15.0,0.0,3.4667,,Background,20.0
H2_C11_N12_S201_s03_T4,15.0,4.5333,8.5333,,Background,20.0
H2_C11_N12_S201_s03_T4,15.0,9.6,13.1333,,Background,20.0
H2_C11_N12_S201_s03_T4,15.0,14.2,17.3333,,Background,20.0
H2_C11_N12_S201_s03_T4,15.0,18.4,20.0,,Background,20.0
H2_C11_N13_S201_s04_T4,15.0,2.8,3.8667,touch,Foreground,20.0
H2_C11_N13_S201_s04_T4,15.0,8.2,9.2667,untouch,Foreground,20.0
H2_C11_N13_S201_s04_T4,15.0,12.8,13.8667,touch,Foreground,20.0
H2_C11_N13_S201_s04_T4,15.0,17.0,18.0667,untouch,Foreground,20.0
H2_C11_N13_S201_s04_T4,15.0,0.0,2.8,,Background,20.0
H2_C11_N13_S201_s04_T4,15.0,3.8667,8.2,,Background,20.0
H2_C11_N13_S201_s04_T4,15.0,9.2667,12.8,,Background,20.0
H2_C11_N13_S201_s04_T4,15.0,13.8667,17.0,,Background,20.0
H2_C11_N13_S201_s04_T4,15.0,18.0667,20.0,,Background,20.0
H2_C11_N14_S201_s04_T4,15.0,3.2,4.2667,touch,Foreground,20.0
H2_C11_N14_S201_s04_T4,15.0,8.1333,9.2,untouch,Foreground,20.0
H2_C11_N14_S201_s04_T4,15.0,12.3333,13.4,touch,Foreground,20.0
H2_C11_N14_S201_s04_T4,15.0,17.5333,18.6,untouch,Foreground,20.0
H2_C11_N14_S201_s04_T4,15.0,0.0,3.2,,Background,20.0
H2_C11_N14_S201_s04_T4,15.0,4.2667,8.1333,,Background,20.0
H2_C11_N14_S201_s04_T4,15.0,9.2,12.3333,,Background,20.0
H2_C11_N14_S201_s04_T4,15.0,13.4,17.5333,,Background,20.0
H2_C11_N14_S201_s04_T4,15.0,18.6,20.0,,Background,20.0
H2_C11_N15_S201_s04_T4,15.0,3.0667,4.1333,touch,Foreground,20.0
H2_C11_N15_S201_s04_T4,15.0,8.4,9.4667,untouch,Foreground,20.0
H2_C11_N15_S201_s04_T4,15.0,12.6667,13.7333,touch,Foreground,20.0
H2_C11_N15_S201_s04_T4,15.0,16.4667,17.5333,untouch,Foreground,20.0
H2_C11_N15_S201_s04_T4,15.0,0.0,3.0667,,Background,20.0
H2_C11_N15_S201_s04_T4,15.0,4.1333,8.4,,Background,20.0
H2_C11_N15_S201_s04_T4,15.0,9.4667,12.6667,,Background,20.0
H2_C11_N15_S201_s04_T4,15.0,13.7333,16.4667,,Background,20.0
H2_C11_N15_S201_s04_T4,15.0,17.5333,20.0,,Background,20.0
H2_C11_N16_S201_s04_T4,15.0,2.7333,3.8,touch,Foreground,20.0
H2_C11_N16_S201_s04_T4,15.0,8.0,9.0667,untouch,Foreground,20.0
H2_C11_N16_S201_s04_T4,15.0,12.0,13.0667,touch,Foreground,20.0
H2_C11_N16_S201_s04_T4,15.0,16.8,17.8667,untouch,Foreground,20.0
H2_C11_N16_S201_s04_T4,15.0,0.0,2.7333,,Background,20.0
H2_C11_N16_S201_s04_T4,15.0,3.8,8.0,,Background,20.0
H2_C11_N16_S201_s04_T4,15.0,9.0667,12.0,,Background,20.0
H2_C11_N16_S201_s04_T4,15.0,13.0667,16.8,,Background,20.0
H2_C11_N16_S201_s04_T4,15.0,17.8667,20.0,,Background,20.0
H2_C11_N17_S201_s05_T4,15.0,3.4,4.4667,touch,Foreground,20.0
H2_C11_N17_S201_s05_T4,15.0,8.2667,9.3333,untouch,Foreground,20.0
H2_C11_N17_S201_s05_T4,15.0,12.4,13.4667,touch,Foreground,20.0
H2_C11_N17_S201_s05_T4,15.0,16.6667,17.7333,untouch,Foreground,20.0
H2_C11_N17_S201_s05_T4,15.0,0.0,3.4,,Background,20.0
H2_C11_N17_S201_s05_T4,15.0,4.4667,8.2667,,Background,20.0
H2_C11_N17_S201_s05_T4,15.0,9.3333,12.4,,Background,20.0
H2_C11_N17_S201_s05_T4,15.0,13.4667,16.6667,,Background,20.0
H2_C11_N17_S201_s05_T4,15.0,17.7333,20.0,,Background,20.0
H2_C11_N18_S201_s05_T4,15.0,3.0,4.0667,touch,Foreground,20.0
H2_C11_N18_S201_s05_T4,15.0,8.0,9.0667,untouch,Foreground,20.0
H2_C11_N18_S201_s05_T4,15.0,12.3333,13.4,touch,Foreground,20.0
H2_C11_N18_S201_s05_T4,15.0,16.6,17.6667,untouch,Foreground,20.0
H2_C11_N18_S201_s05_T4,15.0,0.0,3.0,,Background,20.0
H2_C11_N18_S201_s05_T4,15.0,4.0667,8.0,,Background,20.0
H2_C11_N18_S201_s05_T4,15.0,9.0667,12.3333,,Background,20.0
H2_C11_N18_S201_s05_T4,15.0,13.4,16.6,,Background,20.0
H2_C11_N18_S201_s05_T4,15.0,17.6667,20.0,,Background,20.0
H3_C11_N07_S182_s03_T4,15.0,2.6667,3.7333,touch,Foreground,20.0
H3_C11_N07_S182_s03_T4,15.0,6.8667,7.9333,untouch,Foreground,20.0
H3_C11_N07_S182_s03_T4,15.0,12.6,13.6667,touch,Foreground,20.0
H3_C11_N07_S182_s03_T4,15.0,16.4667,17.5333,untouch,Foreground,20.0
H3_C11_N07_S182_s03_T4,15.0,0.0,2.6667,,Background,20.0
H3_C11_N07_S182_s03_T4,15.0,3.7333,6.8667,,Background,20.0
H3_C11_N07_S182_s03_T4,15.0,7.9333,12.6,,Background,20.0
H3_C11_N07_S182_s03_T4,15.0,13.6667,16.4667,,Background,20.0
H3_C11_N07_S182_s03_T4,15.0,17.5333,20.0,,Background,20.0
H3_C11_N09_S182_s03_T4,15.0,3.0,4.0667,touch,Foreground,20.0
H3_C11_N09_S182_s03_T4,15.0,7.4,8.4667,untouch,Foreground,20.0
H3_C11_N09_S182_s03_T4,15.0,12.8,13.8667,touch,Foreground,20.0
H3_C11_N09_S182_s03_T4,15.0,16.5333,17.6,untouch,Foreground,20.0
H3_C11_N09_S182_s03_T4,15.0,0.0,3.0,,Background,20.0
H3_C11_N09_S182_s03_T4,15.0,4.0667,7.4,,Background,20.0
H3_C11_N09_S182_s03_T4,15.0,8.4667,12.8,,Background,20.0
H3_C11_N09_S182_s03_T4,15.0,13.8667,16.5333,,Background,20.0
H3_C11_N09_S182_s03_T4,15.0,17.6,20.0,,Background,20.0
H3_C11_N11_S182_s03_T4,15.0,2.6,3.6667,touch,Foreground,20.0
H3_C11_N11_S182_s03_T4,15.0,6.9333,8.0,untouch,Foreground,20.0
H3_C11_N11_S182_s03_T4,15.0,11.8,12.8667,touch,Foreground,20.0
H3_C11_N11_S182_s03_T4,15.0,16.5333,17.6,untouch,Foreground,20.0
H3_C11_N11_S182_s03_T4,15.0,0.0,2.6,,Background,20.0
H3_C11_N11_S182_s03_T4,15.0,3.6667,6.9333,,Background,20.0
H3_C11_N11_S182_s03_T4,15.0,8.0,11.8,,Background,20.0
H3_C11_N11_S182_s03_T4,15.0,12.8667,16.5333,,Background,20.0
H3_C11_N11_S182_s03_T4,15.0,17.6,20.0,,Background,20.0
H3_C11_N39_S180_s04_T4,15.0,2.0667,3.1333,touch,Foreground,20.0
H3_C11_N39_S180_s04_T4,15.0,6.5333,7.6,untouch,Foreground,20.0
H3_C11_N39_S180_s04_T4,15.0,16.2667,17.3333,untouch,Foreground,20.0
H3_C11_N39_S180_s04_T4,15.0,0.0,2.0667,,Background,20.0
H3_C11_N39_S180_s04_T4,15.0,3.1333,6.5333,,Background,20.0
H3_C11_N39_S180_s04_T4,15.0,7.6,16.2667,,Background,20.0
H3_C11_N39_S180_s04_T4,15.0,17.3333,20.0,,Background,20.0
H3_C11_N40_S180_s04_T4,15.0,2.8667,3.9333,touch,Foreground,20.0
H3_C11_N40_S180_s04_T4,15.0,7.5333,8.6,untouch,Foreground,20.0
H3_C11_N40_S180_s04_T4,15.0,11.8667,12.9333,touch,Foreground,20.0
H3_C11_N40_S180_s04_T4,15.0,15.5333,16.6,untouch,Foreground,20.0
H3_C11_N40_S180_s04_T4,15.0,0.0,2.8667,,Background,20.0
H3_C11_N40_S180_s04_T4,15.0,3.9333,7.5333,,Background,20.0
H3_C11_N40_S180_s04_T4,15.0,8.6,11.8667,,Background,20.0
H3_C11_N40_S180_s04_T4,15.0,12.9333,15.5333,,Background,20.0
H3_C11_N40_S180_s04_T4,15.0,16.6,20.0,,Background,20.0
H3_C11_N41_S180_s04_T4,15.0,3.0667,4.1333,touch,Foreground,20.0
H3_C11_N41_S180_s04_T4,15.0,8.3333,9.4,untouch,Foreground,20.0
H3_C11_N41_S180_s04_T4,15.0,12.2667,13.3333,touch,Foreground,20.0
H3_C11_N41_S180_s04_T4,15.0,15.5333,16.6,untouch,Foreground,20.0
H3_C11_N41_S180_s04_T4,15.0,0.0,3.0667,,Background,20.0
H3_C11_N41_S180_s04_T4,15.0,4.1333,8.3333,,Background,20.0
H3_C11_N41_S180_s04_T4,15.0,9.4,12.2667,,Background,20.0
H3_C11_N41_S180_s04_T4,15.0,13.3333,15.5333,,Background,20.0
H3_C11_N41_S180_s04_T4,15.0,16.6,20.0,,Background,20.0
H3_C11_N42_S180_s05_T4,15.0,3.2,4.2667,touch,Foreground,20.0
H3_C11_N42_S180_s05_T4,15.0,7.6,8.6667,untouch,Foreground,20.0
H3_C11_N42_S180_s05_T4,15.0,12.6667,13.7333,touch,Foreground,20.0
H3_C11_N42_S180_s05_T4,15.0,17.4,18.4667,untouch,Foreground,20.0
H3_C11_N42_S180_s05_T4,15.0,0.0,3.2,,Background,20.0
H3_C11_N42_S180_s05_T4,15.0,4.2667,7.6,,Background,20.0
H3_C11_N42_S180_s05_T4,15.0,8.6667,12.6667,,Background,20.0
H3_C11_N42_S180_s05_T4,15.0,13.7333,17.4,,Background,20.0
H3_C11_N42_S180_s05_T4,15.0,18.4667,20.0,,Background,20.0
H3_C11_N47_S182_s01_T4,15.0,2.9333,4.0,touch,Foreground,20.0
H3_C11_N47_S182_s01_T4,15.0,8.0,9.0667,untouch,Foreground,20.0
H3_C11_N47_S182_s01_T4,15.0,12.6,13.6667,touch,Foreground,20.0
H3_C11_N47_S182_s01_T4,15.0,17.0,18.0667,untouch,Foreground,20.0
H3_C11_N47_S182_s01_T4,15.0,0.0,2.9333,,Background,20.0
H3_C11_N47_S182_s01_T4,15.0,4.0,8.0,,Background,20.0
H3_C11_N47_S182_s01_T4,15.0,9.0667,12.6,,Background,20.0
H3_C11_N47_S182_s01_T4,15.0,13.6667,17.0,,Background,20.0
H3_C11_N47_S182_s01_T4,15.0,18.0667,20.0,,Background,20.0
H3_C11_N48_S182_s01_T4,15.0,2.9333,4.0,touch,Foreground,20.0
H3_C11_N48_S182_s01_T4,15.0,8.0,9.0667,untouch,Foreground,20.0
H3_C11_N48_S182_s01_T4,15.0,13.2667,14.3333,touch,Foreground,20.0
H3_C11_N48_S182_s01_T4,15.0,17.2667,18.3333,untouch,Foreground,20.0
H3_C11_N48_S182_s01_T4,15.0,0.0,2.9333,,Background,20.0
H3_C11_N48_S182_s01_T4,15.0,4.0,8.0,,Background,20.0
H3_C11_N48_S182_s01_T4,15.0,9.0667,13.2667,,Background,20.0
H3_C11_N48_S182_s01_T4,15.0,14.3333,17.2667,,Background,20.0
H3_C11_N48_S182_s01_T4,15.0,18.3333,20.0,,Background,20.0
H3_C11_N49_S182_s01_T4,15.0,3.2667,4.3333,touch,Foreground,20.0
H3_C11_N49_S182_s01_T4,15.0,9.0667,10.1333,untouch,Foreground,20.0
H3_C11_N49_S182_s01_T4,15.0,13.6667,14.7333,touch,Foreground,20.0
H3_C11_N49_S182_s01_T4,15.0,17.7333,18.8,untouch,Foreground,20.0
H3_C11_N49_S182_s01_T4,15.0,0.0,3.2667,,Background,20.0
H3_C11_N49_S182_s01_T4,15.0,4.3333,9.0667,,Background,20.0
H3_C11_N49_S182_s01_T4,15.0,10.1333,13.6667,,Background,20.0
H3_C11_N49_S182_s01_T4,15.0,14.7333,17.7333,,Background,20.0
H3_C11_N49_S182_s01_T4,15.0,18.8,20.0,,Background,20.0
H3_C11_N50_S182_s02_T4,15.0,3.1333,4.2,touch,Foreground,20.0
H3_C11_N50_S182_s02_T4,15.0,7.9333,9.0,untouch,Foreground,20.0
H3_C11_N50_S182_s02_T4,15.0,12.9333,14.0,touch,Foreground,20.0
H3_C11_N50_S182_s02_T4,15.0,17.0667,18.1333,untouch,Foreground,20.0
H3_C11_N50_S182_s02_T4,15.0,0.0,3.1333,,Background,20.0
H3_C11_N50_S182_s02_T4,15.0,4.2,7.9333,,Background,20.0
H3_C11_N50_S182_s02_T4,15.0,9.0,12.9333,,Background,20.0
H3_C11_N50_S182_s02_T4,15.0,14.0,17.0667,,Background,20.0
H3_C11_N50_S182_s02_T4,15.0,18.1333,20.0,,Background,20.0
H4_C11_N55_S368_s04_T4,15.0,2.9333,4.0,touch,Foreground,20.0
H4_C11_N55_S368_s04_T4,15.0,8.4,9.4667,untouch,Foreground,20.0
H4_C11_N55_S368_s04_T4,15.0,12.4,13.4667,touch,Foreground,20.0
H4_C11_N55_S368_s04_T4,15.0,16.8,17.8667,untouch,Foreground,20.0
H4_C11_N55_S368_s04_T4,15.0,0.0,2.9333,,Background,20.0
H4_C11_N55_S368_s04_T4,15.0,4.0,8.4,,Background,20.0
H4_C11_N55_S368_s04_T4,15.0,9.4667,12.4,,Background,20.0
H4_C11_N55_S368_s04_T4,15.0,13.4667,16.8,,Background,20.0
H4_C11_N55_S368_s04_T4,15.0,17.8667,20.0,,Background,20.0
H4_C11_N56_S368_s04_T4,15.0,3.1333,4.2,touch,Foreground,20.0
H4_C11_N56_S368_s04_T4,15.0,8.4667,9.5333,untouch,Foreground,20.0
H4_C11_N56_S368_s04_T4,15.0,12.4,13.4667,touch,Foreground,20.0
H4_C11_N56_S368_s04_T4,15.0,16.9333,18.0,untouch,Foreground,20.0
H4_C11_N56_S368_s04_T4,15.0,0.0,3.1333,,Background,20.0
H4_C11_N56_S368_s04_T4,15.0,4.2,8.4667,,Background,20.0
H4_C11_N56_S368_s04_T4,15.0,9.5333,12.4,,Background,20.0
H4_C11_N56_S368_s04_T4,15.0,13.4667,16.9333,,Background,20.0
H4_C11_N56_S368_s04_T4,15.0,18.0,20.0,,Background,20.0
H4_C11_N57_S368_s04_T4,15.0,2.4667,3.5333,touch,Foreground,20.0
H4_C11_N57_S368_s04_T4,15.0,7.6667,8.7333,untouch,Foreground,20.0
H4_C11_N57_S368_s04_T4,15.0,11.3333,12.4,touch,Foreground,20.0
H4_C11_N57_S368_s04_T4,15.0,15.5333,16.6,untouch,Foreground,20.0
H4_C11_N57_S368_s04_T4,15.0,0.0,2.4667,,Background,20.0
H4_C11_N57_S368_s04_T4,15.0,3.5333,7.6667,,Background,20.0
H4_C11_N57_S368_s04_T4,15.0,8.7333,11.3333,,Background,20.0
H4_C11_N57_S368_s04_T4,15.0,12.4,15.5333,,Background,20.0
H4_C11_N57_S368_s04_T4,15.0,16.6,20.0,,Background,20.0
H4_C11_N62_S383_s04_T4,15.0,4.0,5.0667,touch,Foreground,20.0
H4_C11_N62_S383_s04_T4,15.0,8.1333,9.2,untouch,Foreground,20.0
H4_C11_N62_S383_s04_T4,15.0,12.3333,13.4,touch,Foreground,20.0
H4_C11_N62_S383_s04_T4,15.0,16.8,17.8667,untouch,Foreground,20.0
H4_C11_N62_S383_s04_T4,15.0,0.0,4.0,,Background,20.0
H4_C11_N62_S383_s04_T4,15.0,5.0667,8.1333,,Background,20.0
H4_C11_N62_S383_s04_T4,15.0,9.2,12.3333,,Background,20.0
H4_C11_N62_S383_s04_T4,15.0,13.4,16.8,,Background,20.0
H4_C11_N62_S383_s04_T4,15.0,17.8667,20.0,,Background,20.0
H4_C1_N06_S194_s02_T4,15.0,2.7333,3.8,touch,Foreground,20.0
H4_C1_N06_S194_s02_T4,15.0,5.5333,6.6,untouch,Foreground,20.0
H4_C1_N06_S194_s02_T4,15.0,10.2,11.2667,touch,Foreground,20.0
H4_C1_N06_S194_s02_T4,15.0,16.6667,17.7333,untouch,Foreground,20.0
H4_C1_N06_S194_s02_T4,15.0,0.0,2.7333,,Background,20.0
H4_C1_N06_S194_s02_T4,15.0,3.8,5.5333,,Background,20.0
H4_C1_N06_S194_s02_T4,15.0,6.6,10.2,,Background,20.0
H4_C1_N06_S194_s02_T4,15.0,11.2667,16.6667,,Background,20.0
H4_C1_N06_S194_s02_T4,15.0,17.7333,20.0,,Background,20.0
